time,CO2,TVOC,CH2O,PM2.5,humidity,temperature,PM10,PM1.0,LUX,MCU,noise
14:41:23,472,76,32,20,4160,2650,34,18,778,3580,53
14:41:24,476,78,33,20,4160,2650,35,19,778,3580,54
14:41:25,465,78,33,20,4161,2650,37,19,778,3573,53
14:41:26,474,86,36,21,4162,2650,38,19,778,3580,53
14:41:27,474,81,34,21,4163,2650,39,19,778,3590,53
14:41:28,464,76,32,21,4163,2650,39,20,778,3594,53
14:41:29,464,80,34,21,4164,2650,38,20,778,3581,53
14:41:30,471,81,34,22,4164,2651,36,20,778,3604,54
14:41:31,468,82,35,22,4163,2650,34,20,778,3600,54
14:41:32,476,81,34,22,4164,2650,31,19,778,3604,53
14:41:33,468,78,33,22,4164,2649,30,18,778,3581,54
14:41:34,468,78,33,22,4164,2648,29,18,778,3570,54
14:41:35,466,80,34,21,4162,2649,30,17,778,3570,54
14:41:36,467,77,33,21,4162,2649,32,16,778,3574,54
14:41:37,478,82,35,21,4162,2649,34,16,778,3604,54
14:41:38,471,77,33,21,4162,2649,37,15,778,3606,53
14:41:39,467,78,33,21,4162,2649,41,16,778,3596,54
14:41:40,471,80,34,22,4162,2648,44,18,778,3588,54
14:41:41,467,79,33,22,4163,2649,46,19,778,3584,54
14:41:42,465,78,33,23,4163,2648,48,20,778,3597,56
14:41:43,470,84,36,23,4163,2648,48,21,778,3586,54
14:41:44,476,82,35,24,4164,2648,48,21,778,3594,54
14:41:45,473,80,34,24,4164,2648,48,22,778,3594,53
14:41:46,466,82,35,24,4164,2646,47,22,778,3588,53
14:41:47,471,82,35,25,4165,2647,45,22,778,3594,53
14:41:48,480,82,35,25,4165,2646,43,21,778,3590,53
14:41:49,462,76,32,25,4164,2647,42,21,778,3590,53
14:41:50,471,83,35,24,4163,2648,39,20,778,3594,54
14:41:51,472,82,35,24,4163,2647,38,19,778,3601,54
14:41:52,469,79,33,24,4163,2648,37,17,778,3608,54
14:41:53,465,84,36,23,4163,2647,36,16,778,3604,54
14:41:54,467,86,36,23,4164,2647,36,14,778,3597,54
14:41:55,467,80,34,23,4165,2647,36,13,778,3597,53
14:41:56,467,80,34,22,4166,2646,35,12,778,3594,54
14:41:57,471,82,35,22,4166,2647,36,12,778,3588,53
14:41:58,465,80,34,21,4167,2646,36,12,778,3581,53
14:41:59,469,81,34,21,4166,2646,36,12,778,3588,53
14:42:00,470,82,35,21,4167,2646,35,13,778,3605,54
14:42:01,464,77,33,21,4168,2646,35,15,778,3598,54
14:42:02,471,79,33,21,4170,2646,34,16,778,3594,54
14:42:03,468,79,33,21,4172,2645,34,17,778,3584,53
14:42:04,478,87,37,21,4174,2645,35,17,778,3588,53
14:42:05,474,83,35,21,4175,2645,35,18,778,3578,83
14:42:06,471,87,37,21,4176,2646,34,18,778,3589,73
14:42:07,470,79,33,21,4176,2646,35,19,778,3589,74
14:42:08,475,83,35,21,4176,2647,35,20,778,3596,77
14:42:09,474,85,36,21,4177,2647,37,19,778,3605,75
14:42:10,476,83,35,22,4177,2648,38,19,778,3588,68
14:42:11,480,84,36,22,4177,2647,39,19,778,3570,63
14:42:12,475,85,36,22,4175,2647,40,20,778,3564,60
14:42:13,471,85,36,22,4174,2648,41,20,778,3581,57
14:42:14,472,87,37,22,4173,2648,42,20,778,3598,55
14:42:15,474,85,36,23,4172,2649,43,19,778,3605,53
14:42:16,477,86,36,23,4171,2648,43,18,778,3598,54
14:42:17,474,86,36,23,4170,2648,42,18,778,3598,53
14:42:18,474,86,36,23,4170,2647,42,18,778,3598,54
14:42:19,468,77,33,23,4170,2646,41,18,778,3588,54
14:42:20,467,83,35,23,4169,2646,41,18,778,3590,54
14:42:21,465,84,36,23,4169,2646,42,18,778,3577,54
14:42:22,478,86,36,23,4169,2646,45,18,778,3590,54
14:42:23,470,82,35,23,4170,2647,45,18,778,3570,54
14:42:24,468,82,35,24,4172,2647,46,19,778,3574,54
14:42:25,472,85,36,24,4173,2647,47,20,778,3572,54
14:42:26,467,81,34,25,4173,2646,47,22,778,3589,54
14:42:27,473,82,35,25,4173,2646,49,23,778,3602,53
14:42:28,482,86,36,26,4172,2647,50,24,778,3598,54
14:42:29,468,86,36,27,4172,2647,52,25,778,3598,53
14:42:30,466,83,35,28,4171,2647,53,25,778,3613,53
14:42:31,481,80,34,28,4171,2647,54,24,778,3609,53
14:42:32,478,88,37,28,4169,2647,55,23,778,3616,53
14:42:33,473,87,37,29,4167,2647,55,23,778,3584,54
14:42:34,469,85,36,29,4166,2646,56,22,778,3592,53
14:42:35,473,85,36,29,4165,2646,57,23,778,3604,54
14:42:36,470,88,37,30,4165,2646,57,24,778,3628,53
14:42:37,474,87,37,30,4165,2647,57,26,778,3606,53
14:42:38,470,86,36,31,4165,2647,55,28,778,3574,54
14:42:39,470,86,36,32,4165,2647,54,30,778,3570,53
14:42:40,468,80,34,32,4164,2646,53,31,778,3570,54
14:42:41,478,85,36,33,4164,2646,52,31,778,3594,53
14:42:42,472,85,36,34,4163,2646,52,32,778,3598,53
14:42:43,472,87,37,35,4163,2647,52,33,778,3602,54
14:42:44,478,85,36,36,4163,2648,53,34,778,3602,53
14:42:45,474,86,36,37,4164,2649,55,35,778,3602,53
14:42:46,475,90,38,37,4164,2649,59,35,778,3605,54
14:42:47,473,86,36,38,4165,2648,62,36,778,3592,54
14:42:48,471,88,37,38,4166,2647,65,36,778,3564,54
14:42:49,468,85,36,39,4165,2646,67,37,778,3564,53
14:42:50,468,84,36,40,4165,2646,69,38,778,3564,54
14:42:51,477,87,37,40,4164,2646,70,39,778,3566,54
14:42:52,476,87,37,41,4164,2647,71,40,778,3590,54
14:42:53,476,81,34,42,4162,2648,71,40,778,3594,53
14:42:54,483,89,38,42,4163,2649,72,41,778,3601,54
14:42:55,472,83,35,43,4163,2649,72,41,778,3592,53
14:42:56,476,88,37,44,4163,2648,75,42,778,3606,53
14:42:57,477,91,39,44,4164,2648,76,43,778,3610,54
14:42:58,480,86,36,45,4166,2648,79,44,778,3620,53
14:42:59,478,92,39,46,4168,2647,80,45,778,3594,53
14:43:00,484,94,40,47,4173,2648,80,46,778,3588,53
14:43:01,484,94,40,48,4176,2647,79,47,778,3592,54
14:43:02,481,88,37,48,4179,2647,77,47,778,3592,55
14:43:03,489,88,37,49,4182,2647,78,48,778,3594,54
14:43:04,484,87,37,50,4182,2647,77,48,778,3594,53
14:43:05,488,89,38,51,4183,2648,78,48,778,3612,53
14:43:06,488,93,39,51,4183,2648,77,47,778,3624,54
14:43:07,492,92,39,51,4182,2648,76,45,778,3624,54
14:43:08,489,96,41,52,4182,2649,77,44,778,3610,53
14:43:09,486,90,38,52,4181,2649,77,43,778,3598,53
14:43:10,490,87,37,52,4181,2649,78,44,778,3606,53
14:43:11,479,86,36,52,4180,2649,78,46,778,3616,53
14:43:12,487,87,37,52,4180,2649,80,48,778,3616,54
14:43:13,485,91,39,53,4179,2649,82,50,778,3609,53
14:43:14,491,93,39,54,4178,2650,86,52,778,3609,53
14:43:15,486,91,39,55,4177,2649,89,53,778,3613,53
14:43:16,479,86,36,56,4175,2648,91,54,778,3624,54
14:43:17,490,90,38,57,4174,2648,97,56,778,3616,53
14:43:18,495,95,40,59,4173,2647,100,57,778,3598,53
14:43:19,489,92,39,61,4173,2648,103,58,778,3585,53
14:43:20,493,93,39,62,4173,2648,105,60,778,3572,54
14:43:21,484,94,40,63,4173,2647,107,61,778,3572,54
14:43:22,489,90,38,65,4173,2647,109,63,778,3585,54
14:43:23,489,90,38,66,4173,2648,110,63,778,3594,54
14:43:24,489,96,41,68,4173,2648,112,62,778,3588,53
14:43:25,491,89,38,68,4175,2649,110,58,778,3570,54
14:43:26,493,91,39,69,4175,2649,108,54,778,3574,54
14:43:27,481,93,39,68,4176,2649,106,52,778,3610,53
14:43:28,487,87,37,68,4178,2649,104,49,778,3628,53
14:43:29,494,95,40,68,4180,2648,104,48,778,3617,53
14:43:30,493,93,39,67,4182,2649,102,46,778,3613,54
14:43:31,487,89,38,66,4182,2648,99,44,778,3621,54
14:43:32,490,86,36,64,4180,2649,96,41,778,3628,53
14:43:33,491,92,39,63,4178,2649,93,39,778,3609,54
14:43:34,501,98,42,61,4178,2649,90,37,778,3609,53
14:43:35,496,99,42,60,4175,2649,87,35,778,3594,53
14:43:36,491,93,39,58,4173,2648,83,35,778,3598,53
14:43:37,486,96,41,57,4171,2648,78,35,778,3617,53
14:43:38,495,96,41,56,4169,2649,75,36,778,3610,54
14:43:39,493,99,42,55,4169,2649,74,38,778,3597,54
14:43:40,487,93,39,54,4169,2649,72,39,778,3578,53
14:43:41,485,98,42,53,4170,2649,72,42,778,3604,53
14:43:42,488,94,40,53,4170,2649,74,44,778,3613,54
14:43:43,486,92,39,53,4170,2648,75,47,778,3624,53
14:43:44,486,94,40,54,4171,2649,80,49,778,3612,54
14:43:45,486,94,40,54,4170,2649,85,51,778,3612,53
14:43:46,491,95,40,55,4170,2650,89,52,778,3605,54
14:43:47,487,90,38,56,4171,2650,94,54,778,3605,53
14:43:48,488,90,38,58,4170,2650,101,56,778,3609,53
14:43:49,489,95,40,60,4171,2649,106,58,778,3612,54
14:43:50,488,90,38,61,4172,2649,110,59,778,3616,54
14:43:51,494,92,39,63,4173,2649,114,61,778,3602,54
14:43:52,495,98,42,65,4175,2648,115,61,778,3582,53
14:43:53,489,94,40,66,4177,2649,114,60,778,3572,53
14:43:54,498,94,40,67,4179,2649,116,60,778,3568,53
14:43:55,489,95,40,67,4180,2649,116,58,778,3588,53
14:43:56,489,92,39,68,4180,2649,116,57,778,3588,54
14:43:57,490,94,40,68,4181,2650,116,58,778,3602,54
14:43:58,499,97,41,69,4182,2649,115,58,778,3613,53
14:43:59,492,91,39,69,4182,2649,115,58,778,3606,53
14:44:00,495,95,40,70,4181,2649,116,60,778,3588,53
14:44:01,495,96,41,70,4182,2649,117,60,778,3594,54
14:44:02,501,95,40,71,4181,2650,116,58,778,3601,53
14:44:03,501,99,42,71,4181,2649,115,58,778,3608,54
14:44:04,493,95,40,72,4182,2651,113,56,778,3597,53
14:44:05,495,93,39,71,4182,2650,110,54,778,3601,53
14:44:06,495,93,39,71,4184,2651,109,53,778,3594,53
14:44:07,500,92,39,71,4184,2651,109,52,778,3605,54
14:44:08,501,96,41,70,4183,2651,108,50,778,3581,53
14:44:09,504,96,41,69,4182,2652,106,50,778,3596,53
14:44:10,497,94,40,68,4179,2651,103,48,778,3592,54
14:44:11,497,99,42,68,4178,2651,100,47,778,3598,54
14:44:12,497,98,42,67,4176,2650,98,48,778,3577,54
14:44:13,500,98,42,66,4175,2649,97,49,778,3574,54
14:44:14,491,94,40,66,4174,2651,96,50,778,3585,53
14:44:15,496,94,40,65,4173,2650,94,52,778,3602,54
14:44:16,495,96,41,65,4172,2650,94,53,778,3598,54
14:44:17,503,98,42,65,4172,2650,94,55,778,3598,54
14:44:18,498,95,40,65,4172,2651,94,57,778,3592,53
14:44:19,499,92,39,66,4172,2650,95,60,778,3578,54
14:44:20,498,101,43,66,4172,2651,96,62,778,3585,54
14:44:21,492,94,40,67,4171,2651,99,63,778,3592,53
14:44:22,498,97,41,68,4170,2651,102,63,778,3598,53
14:44:23,497,89,38,69,4170,2650,105,63,778,3592,54
14:44:24,502,100,43,69,4169,2650,105,62,778,3594,53
14:44:25,495,99,42,69,4169,2650,105,61,778,3594,53
14:44:26,497,98,42,70,4169,2650,107,61,778,3613,53
14:44:27,496,97,41,70,4168,2651,109,60,778,3625,53
14:44:28,496,97,41,71,4167,2651,112,59,778,3618,54
14:44:29,492,97,41,71,4166,2651,114,58,778,3604,54
14:44:30,500,98,42,72,4165,2650,113,58,778,3596,53
14:44:31,496,99,42,72,4163,2650,111,59,778,3596,54
14:44:32,498,100,43,72,4162,2650,111,60,778,3600,54
14:44:33,498,98,42,73,4160,2650,112,62,778,3589,54
14:44:34,501,102,43,73,4160,2650,115,64,778,3585,53
14:44:35,484,93,39,74,4159,2650,117,65,778,3600,54
14:44:36,492,97,41,75,4160,2650,120,67,778,3593,54
14:44:37,492,97,41,76,4161,2650,123,67,778,3610,53
14:44:38,497,98,42,77,4162,2651,127,68,778,3588,54
14:44:39,490,97,41,78,4162,2651,131,69,778,3588,54
14:44:40,496,95,40,79,4163,2651,132,69,778,3592,54
14:44:41,494,97,41,80,4164,2651,133,69,778,3574,53
14:44:42,489,96,41,80,4165,2651,133,67,778,3578,53
14:44:43,493,99,42,80,4164,2651,130,65,778,3578,54
14:44:44,489,97,41,81,4165,2651,129,64,778,3592,54
14:44:45,495,94,40,81,4165,2650,128,63,778,3581,53
14:44:46,492,91,39,80,4165,2650,126,62,778,3594,54
14:44:47,491,92,39,80,4165,2650,124,58,778,3598,54
14:44:48,496,92,39,79,4164,2651,121,55,778,3612,54
14:44:49,496,92,39,78,4163,2651,115,52,778,3612,53
14:44:50,502,101,43,76,4162,2652,111,53,778,3601,54
14:44:51,498,97,41,75,4161,2652,108,54,778,3594,53
14:44:52,491,93,39,74,4160,2651,104,52,778,3594,54
14:44:53,494,98,42,73,4159,2651,101,53,778,3613,54
14:44:54,494,95,40,73,4159,2650,98,52,778,3617,54
14:44:55,494,99,42,72,4157,2650,95,53,778,3617,54
14:44:56,494,98,42,71,4157,2650,95,55,778,3598,54
14:44:57,489,94,40,71,4156,2650,95,54,778,3601,53
14:44:58,494,96,41,70,4156,2650,95,54,778,3609,53
14:44:59,493,96,41,70,4155,2650,95,53,778,3632,53
14:45:00,490,96,41,69,4155,2650,95,54,778,3632,53
14:45:01,489,99,42,69,4153,2650,96,53,778,3636,53
14:45:02,492,97,41,69,4152,2650,100,54,778,3617,53
14:45:03,489,96,41,69,4153,2650,102,55,778,3605,54
14:45:04,495,96,41,69,4154,2650,105,54,778,3613,53
14:45:05,489,95,40,69,4156,2649,106,56,778,3610,53
14:45:06,488,94,40,69,4158,2650,107,56,778,3610,53
14:45:07,489,96,41,69,4157,2650,107,57,778,3614,53
14:45:08,493,99,42,69,4158,2650,107,58,778,3628,53
14:45:09,482,95,40,69,4159,2650,105,59,778,3628,53
14:45:10,487,93,39,68,4159,2650,101,59,778,3616,53
14:45:11,487,93,39,68,4160,2650,98,60,778,3624,54
14:45:12,487,93,39,68,4161,2650,96,60,778,3617,54
14:45:13,495,98,42,68,4162,2650,96,61,778,3617,54
14:45:14,492,98,42,68,4163,2650,98,62,778,3585,53
14:45:15,489,94,40,68,4163,2650,100,62,778,3588,54
14:45:16,498,94,40,68,4163,2650,101,61,778,3592,54
14:45:17,495,97,41,68,4162,2649,103,61,778,3609,53
14:45:18,492,93,39,68,4162,2649,103,60,778,3600,53
14:45:19,492,98,42,68,4162,2649,104,59,778,3592,53
14:45:20,493,97,41,69,4162,2650,104,59,778,3606,54
14:45:21,495,101,43,69,4161,2650,107,58,778,3602,53
14:45:22,491,97,41,68,4161,2650,106,56,778,3602,53
14:45:23,490,94,40,68,4160,2650,107,58,778,3606,53
14:45:24,493,102,43,68,4160,2649,107,58,778,3598,54
14:45:25,484,93,39,68,4160,2647,106,60,778,3616,53
14:45:26,491,96,41,69,4160,2648,108,63,778,3605,53
14:45:27,488,98,42,69,4159,2648,109,65,778,3613,53
14:45:28,488,96,41,70,4159,2649,111,66,778,3621,54
14:45:29,493,97,41,71,4158,2649,111,66,778,3621,54
14:45:30,496,101,43,72,4158,2649,112,67,778,3609,53
14:45:31,491,95,40,72,4158,2649,113,66,778,3584,54
14:45:32,492,98,42,73,4157,2649,114,64,778,3577,53
14:45:33,492,98,42,73,4158,2649,114,62,778,3581,53
14:45:34,497,93,39,73,4158,2648,113,56,778,3598,53
14:45:35,497,99,42,72,4159,2649,110,53,778,3612,54
14:45:36,493,95,40,71,4161,2648,108,51,778,3620,53
14:45:37,500,99,42,70,4162,2648,106,49,778,3620,55
14:45:38,498,97,41,69,4164,2649,103,48,778,3606,55
14:45:39,494,102,43,68,4164,2648,99,46,778,3588,54
14:45:40,491,96,41,67,4166,2649,96,44,778,3581,53
14:45:41,491,97,41,65,4166,2649,93,44,778,3594,54
14:45:42,493,102,43,64,4167,2649,92,43,778,3613,54
14:45:43,498,102,43,63,4167,2649,93,43,778,3613,54
14:45:44,498,96,41,62,4167,2649,93,43,778,3613,53
14:45:45,497,102,43,61,4169,2649,94,41,778,3613,53
14:45:46,495,100,43,60,4170,2649,96,40,778,3598,53
14:45:47,494,102,43,59,4171,2650,99,40,778,3605,54
14:45:48,495,99,42,59,4173,2650,101,39,778,3617,53
14:45:49,495,98,42,58,4173,2650,102,37,778,3632,55
14:45:50,498,99,42,58,4174,2650,103,36,778,3632,54
14:45:51,504,98,42,58,4175,2650,102,35,778,3624,54
14:45:52,493,91,39,57,4175,2650,100,35,778,3609,53
14:45:53,493,96,41,57,4174,2650,98,36,778,3609,53
14:45:54,499,97,41,56,4174,2651,93,36,778,3592,53
14:45:55,499,97,41,56,4173,2651,88,37,778,3606,54
14:45:56,502,96,41,55,4172,2650,85,39,778,3614,53
14:45:57,498,98,42,55,4172,2650,82,41,778,3621,53
14:45:58,496,98,42,55,4171,2650,80,43,778,3621,54
14:45:59,497,96,41,55,4170,2650,81,46,778,3613,54
14:46:00,494,94,40,55,4170,2650,83,46,778,3606,54
14:46:01,500,99,42,55,4169,2650,87,46,778,3592,53
14:46:02,501,99,42,55,4169,2650,93,47,778,3600,54
14:46:03,500,102,43,56,4169,2650,98,48,778,3617,53
14:46:04,500,96,41,57,4169,2650,101,48,778,3606,53
14:46:05,502,100,43,58,4169,2650,104,48,778,3606,53
14:46:06,494,96,41,58,4169,2650,104,48,778,3606,54
14:46:07,502,103,44,58,4168,2651,102,48,778,3589,54
14:46:08,503,102,43,59,4168,2651,99,48,778,3606,53
14:46:09,502,96,41,59,4168,2652,94,48,778,3594,54
14:46:10,501,100,43,59,4169,2652,90,47,778,3612,55
14:46:11,501,103,44,58,4168,2652,88,45,778,3620,54
14:46:12,501,96,41,58,4167,2651,86,44,778,3617,53
14:46:13,503,97,41,57,4166,2651,85,42,778,3606,54
14:46:14,503,99,42,56,4164,2650,85,41,778,3588,54
14:46:15,502,100,43,56,4164,2650,86,41,778,3590,53
14:46:16,502,100,43,55,4164,2650,89,41,778,3597,53
14:46:17,501,102,43,55,4163,2650,91,41,778,3608,54
14:46:18,500,101,43,55,4163,2651,92,42,778,3601,54
14:46:19,504,103,44,55,4162,2651,91,43,778,3588,54
14:46:20,502,100,43,54,4162,2651,90,43,778,3588,54
14:46:21,504,100,43,54,4162,2651,88,44,778,3606,53
14:46:22,500,102,43,54,4162,2651,88,44,778,3613,53
14:46:23,500,95,40,54,4161,2651,90,44,778,3596,54
14:46:24,505,102,43,54,4161,2651,90,44,778,3596,53
14:46:25,499,104,44,54,4161,2652,90,43,778,3581,53
14:46:26,498,99,42,54,4161,2652,89,42,778,3588,54
14:46:27,502,104,44,54,4161,2652,89,40,778,3594,54
14:46:28,496,107,46,53,4160,2652,90,39,778,3601,53
14:46:29,498,96,41,53,4159,2651,92,38,778,3598,54
14:46:30,496,96,41,53,4156,2651,91,37,778,3605,53
14:46:31,498,95,40,52,4155,2650,88,35,778,3598,54
14:46:32,502,101,43,52,4154,2650,86,34,778,3613,53
14:46:33,498,99,42,51,4154,2650,84,33,778,3625,53
14:46:34,505,101,43,51,4155,2650,83,34,778,3632,53
14:46:35,505,101,43,50,4156,2651,83,36,778,3613,54
14:46:36,497,95,40,50,4157,2651,82,39,778,3601,54
14:46:37,493,100,43,50,4158,2652,82,43,778,3590,53
14:46:38,495,100,43,51,4157,2652,82,44,778,3590,54
14:46:39,497,97,41,51,4158,2652,84,47,778,3594,54
14:46:40,492,96,41,51,4158,2652,84,47,778,3588,54
14:46:41,495,102,43,52,4159,2652,83,46,778,3610,53
14:46:42,499,100,43,52,4160,2651,82,44,778,3610,54
14:46:43,502,99,42,52,4160,2651,80,43,778,3636,53
14:46:44,497,99,42,51,4161,2651,78,40,778,3617,54
14:46:45,493,97,41,51,4161,2651,76,38,778,3625,54
14:46:46,503,98,42,50,4161,2651,73,37,778,3625,54
14:46:47,500,99,42,49,4160,2651,69,36,778,3610,54
14:46:48,495,102,43,49,4159,2651,67,38,778,3632,53
14:46:49,500,105,45,49,4157,2651,66,41,778,3606,53
14:46:50,497,101,43,49,4154,2651,68,45,778,3613,54
14:46:51,504,98,42,49,4152,2651,70,46,778,3588,53
14:46:52,493,95,40,49,4151,2652,71,46,778,3613,54
14:46:53,491,97,41,49,4151,2651,71,46,778,3596,53
14:46:54,490,99,42,49,4151,2651,70,46,778,3602,53
14:46:55,493,94,40,49,4151,2650,72,46,778,3594,54
14:46:56,493,94,40,49,4150,2651,74,45,778,3601,54
14:46:57,497,98,42,49,4149,2651,75,44,778,3594,53
14:46:58,491,93,39,50,4149,2651,76,43,778,3594,53
14:46:59,496,95,40,50,4148,2652,79,41,778,3601,53
14:47:00,504,103,44,50,4148,2652,81,41,778,3598,53
14:47:01,493,95,40,50,4147,2652,84,41,778,3594,53
14:47:02,503,99,42,50,4146,2653,86,41,778,3598,53
14:47:03,503,101,43,50,4146,2653,86,39,778,3594,52
14:47:04,494,101,43,49,4146,2653,84,37,778,3598,53
14:47:05,498,101,43,49,4148,2653,82,34,778,3592,53
14:47:06,493,97,41,48,4152,2653,77,33,778,3605,53
14:47:07,500,99,42,47,4152,2653,70,34,778,3605,55
14:47:08,501,96,41,46,4155,2653,65,34,778,3598,53
14:47:09,500,102,43,46,4157,2653,60,36,778,3601,53
14:47:10,502,98,42,45,4159,2653,57,37,778,3601,53
14:47:11,503,95,40,45,4159,2652,57,38,778,3604,53
14:47:12,501,98,42,45,4158,2653,57,39,778,3608,53
14:47:13,503,105,45,45,4157,2653,58,40,778,3608,53
14:47:14,505,102,43,45,4156,2653,61,40,778,3620,53
14:47:15,502,99,42,45,4156,2653,63,39,778,3628,53
14:47:16,503,97,41,46,4157,2652,65,38,778,3640,53
14:47:17,508,102,43,45,4158,2652,65,34,778,3632,53
14:47:18,508,102,43,45,4160,2651,64,31,778,3610,53
14:47:19,505,104,44,44,4159,2651,64,29,778,3596,53
14:47:20,500,99,42,43,4159,2652,63,28,778,3596,53
14:47:21,505,105,45,43,4158,2652,61,29,778,3605,53
14:47:22,509,105,45,42,4158,2652,61,29,778,3601,53
14:47:23,499,105,45,42,4158,2652,60,29,778,3601,53
14:47:24,509,107,46,41,4159,2652,59,29,778,3605,53
14:47:25,509,106,45,41,4160,2652,59,30,778,3602,53
14:47:26,502,103,44,41,4160,2652,59,31,778,3610,53
14:47:27,504,103,44,41,4161,2653,60,33,778,3597,53
14:47:28,505,101,43,41,4161,2654,61,34,778,3604,53
14:47:29,503,104,44,41,4161,2654,61,35,778,3604,53
14:47:30,503,104,44,41,4160,2653,62,35,778,3578,52
14:47:31,507,101,43,41,4160,2653,62,34,778,3578,53
14:47:32,500,97,41,41,4160,2653,63,34,778,3585,53
14:47:33,508,102,43,41,4160,2653,64,33,778,3610,54
14:47:34,500,103,44,41,4161,2653,65,33,778,3624,53
14:47:35,503,99,42,40,4160,2654,65,31,778,3653,53
14:47:36,501,101,43,40,4159,2654,64,30,778,3628,53
14:47:37,499,110,47,40,4160,2655,63,29,778,3624,53
14:47:38,501,109,46,39,4159,2654,62,29,778,3594,53
14:47:39,493,101,43,39,4159,2654,60,30,778,3594,54
14:47:40,493,101,43,39,4158,2654,59,31,778,3596,53
14:47:41,496,100,43,39,4158,2653,59,31,778,3582,52
14:47:42,497,101,43,39,4158,2653,59,31,778,3604,54
14:47:43,499,101,43,39,4157,2653,60,31,778,3600,52
14:47:44,502,103,44,39,4157,2653,60,31,778,3613,53
14:47:45,495,105,45,39,4155,2654,61,31,778,3617,53
14:47:46,494,101,43,39,4153,2654,62,32,778,3620,53
14:47:47,491,101,43,39,4151,2654,64,32,778,3632,53
14:47:48,493,96,41,39,4149,2654,66,33,778,3613,53
14:47:49,488,98,42,39,4148,2654,66,33,778,3606,53
14:47:50,493,100,43,39,4148,2654,68,33,778,3590,53
14:47:51,483,97,41,39,4148,2654,68,33,778,3590,53
14:47:52,492,103,44,39,4147,2655,66,34,778,3590,53
14:47:53,489,98,42,40,4146,2654,64,34,778,3590,53
14:47:54,490,100,43,40,4146,2654,61,34,778,3581,53
14:47:55,491,98,42,40,4144,2653,58,33,778,3578,54
14:47:56,487,100,43,39,4144,2652,56,32,778,3589,53
14:47:57,483,96,41,39,4144,2653,55,32,778,3602,53
14:47:58,487,93,39,39,4143,2654,53,32,778,3592,53
14:47:59,478,93,39,38,4142,2654,52,32,778,3592,53
14:48:00,485,94,40,38,4142,2655,53,31,778,3585,53
14:48:01,493,94,40,38,4141,2655,55,30,778,3602,53
14:48:02,493,94,40,38,4141,2654,58,29,778,3600,53
14:48:03,489,99,42,37,4142,2655,61,26,778,3614,53
14:48:04,482,97,41,37,4143,2655,62,25,778,3621,53
14:48:05,480,96,41,37,4143,2655,62,25,778,3620,53
14:48:06,488,99,42,36,4144,2656,63,24,778,3601,53
14:48:07,484,97,41,36,4144,2655,64,24,778,3601,53
14:48:08,476,95,40,36,4144,2654,64,24,778,3588,53
14:48:09,488,93,39,35,4145,2655,62,25,778,3588,53
14:48:10,488,95,40,35,4144,2655,59,25,778,3588,53
14:48:11,484,97,41,35,4144,2656,59,25,778,3598,52
14:48:12,481,93,39,34,4144,2658,58,26,778,3609,53
14:48:13,479,94,40,34,4144,2658,58,27,778,3609,53
14:48:14,487,92,39,34,4144,2658,58,29,778,3609,54
14:48:15,482,98,42,34,4143,2658,56,30,778,3620,54
14:48:16,487,93,39,34,4142,2658,55,30,778,3596,53
14:48:17,484,98,42,35,4141,2658,56,32,778,3596,52
14:48:18,485,95,40,35,4138,2656,58,32,778,3592,53
14:48:19,485,93,39,35,4136,2655,57,32,778,3616,53
14:48:20,484,92,39,35,4134,2656,57,31,778,3609,53
14:48:21,487,94,40,35,4133,2655,56,31,778,3602,54
14:48:22,477,92,39,35,4133,2657,53,30,778,3602,53
14:48:23,487,95,40,35,4132,2657,55,30,778,3609,53
14:48:24,487,95,40,35,4132,2657,55,29,778,3602,53
14:48:25,473,90,38,35,4131,2657,56,28,778,3589,53
14:48:26,480,94,40,34,4130,2657,57,27,778,3578,52
14:48:27,484,89,38,34,4129,2658,57,26,778,3592,53
14:48:28,481,96,41,34,4128,2659,56,26,778,3601,53
14:48:29,484,91,39,33,4128,2659,55,25,778,3612,53
14:48:30,475,90,38,33,4127,2658,55,24,778,3594,53
14:48:31,479,95,40,33,4128,2657,53,23,778,3592,53
14:48:32,478,89,38,32,4127,2657,52,23,778,3592,53
